dataset_version,rna_id,sequence_path,gt_path,rnafold_prediction_path,petfold_prediction_path,trrna2_prediction_path,trrna2_pair_score_path,gt_mapping_key,petfold_source_id,petfold_alias_applied,validation_status
Legacy121_v1,2N4L_53_hpbulge_nmr_A,/root/autodl-tmp/data/sequences/2N4L_53_hpbulge_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/2N4L_53_hpbulge_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/2N4L_53_hpbulge_nmr_A.db,/root/autodl-tmp/data/ss/petfold/2N4L_53_hpbulge_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2N4L_53_hpbulge_nmr_A/2N4L_53_hpbulge_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2N4L_53_hpbulge_nmr_A/2N4L_53_hpbulge_nmr_A_ss_prob.npz,2N4L_53_hpbulge_nmr,2N4L_53_hpbulge_nmr,false,valid
Legacy121_v1,2N6W_68_hpbulge_nmr_A,/root/autodl-tmp/data/sequences/2N6W_68_hpbulge_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/2N6W_68_hpbulge_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/2N6W_68_hpbulge_nmr_A.db,/root/autodl-tmp/data/ss/petfold/2N6W_68_hpbulge_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2N6W_68_hpbulge_nmr_A/2N6W_68_hpbulge_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2N6W_68_hpbulge_nmr_A/2N6W_68_hpbulge_nmr_A_ss_prob.npz,2N6W_68_hpbulge_nmr,2N6W_68_hpbulge_nmr,false,valid
Legacy121_v1,2NC1_67_3wj_nmr_A,/root/autodl-tmp/data/sequences/2NC1_67_3wj_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/2NC1_67_3wj_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/2NC1_67_3wj_nmr_A.db,/root/autodl-tmp/data/ss/petfold/2NC1_67_3wj_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2NC1_67_3wj_nmr_A/2NC1_67_3wj_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2NC1_67_3wj_nmr_A/2NC1_67_3wj_nmr_A_ss_prob.npz,2NC1_67_3wj_nmr,2NC1_67_3wj_nmr,false,valid
Legacy121_v1,2NCI_28_hpbulge_nmr_A,/root/autodl-tmp/data/sequences/2NCI_28_hpbulge_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/2NCI_28_hpbulge_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/2NCI_28_hpbulge_nmr_A.db,/root/autodl-tmp/data/ss/petfold/2NCI_28_hpbulge_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2NCI_28_hpbulge_nmr_A/2NCI_28_hpbulge_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2NCI_28_hpbulge_nmr_A/2NCI_28_hpbulge_nmr_A_ss_prob.npz,2NCI_28_hpbulge_nmr,2NCI_28_hpbulge_nmr,false,valid
Legacy121_v1,2PCV_35_hpbulge_nmr_A,/root/autodl-tmp/data/sequences/2PCV_35_hpbulge_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/2PCV_35_hpbulge_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/2PCV_35_hpbulge_nmr_A.db,/root/autodl-tmp/data/ss/petfold/2PCV_35_hpbulge_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2PCV_35_hpbulge_nmr_A/2PCV_35_hpbulge_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2PCV_35_hpbulge_nmr_A/2PCV_35_hpbulge_nmr_A_ss_prob.npz,2PCV_35_hpbulge_nmr,2PCV_35_hpbulge_nmr,false,valid
Legacy121_v1,2QH2_24_hp_nmr_A,/root/autodl-tmp/data/sequences/2QH2_24_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/2QH2_24_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/2QH2_24_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/2QH2_24_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2QH2_24_hp_nmr_A/2QH2_24_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2QH2_24_hp_nmr_A/2QH2_24_hp_nmr_A_ss_prob.npz,2QH2_24_hp_nmr,2QH2_24_hp_nmr,false,valid
Legacy121_v1,2RO2_23_hp_nmr_A,/root/autodl-tmp/data/sequences/2RO2_23_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/2RO2_23_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/2RO2_23_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/2RO2_23_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2RO2_23_hp_nmr_A/2RO2_23_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2RO2_23_hp_nmr_A/2RO2_23_hp_nmr_A_ss_prob.npz,2RO2_23_hp_nmr,2RO2_23_hp_nmr,false,valid
Legacy121_v1,2RVO_34_hp_nmr_A,/root/autodl-tmp/data/sequences/2RVO_34_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/2RVO_34_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/2RVO_34_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/2RVO_34_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2RVO_34_hp_nmr_A/2RVO_34_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2RVO_34_hp_nmr_A/2RVO_34_hp_nmr_A_ss_prob.npz,2RVO_34_hp_nmr,2RVO_34_hp_nmr,false,valid
Legacy121_v1,2TPK_35_pseudoknot_nmr_A,/root/autodl-tmp/data/sequences/2TPK_35_pseudoknot_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/2TPK_35_pseudoknot_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/2TPK_35_pseudoknot_nmr_A.db,/root/autodl-tmp/data/ss/petfold/2TPK_35_pseudoknot_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2TPK_35_pseudoknot_nmr_A/2TPK_35_pseudoknot_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/2TPK_35_pseudoknot_nmr_A/2TPK_35_pseudoknot_nmr_A_ss_prob.npz,2TPK_35_pseudoknot_nmr,2TPK_35_pseudoknot_nmr,false,valid
Legacy121_v1,387D_26_hpbulge_xray_A,/root/autodl-tmp/data/sequences/387D_26_hpbulge_xray_A.fasta,/root/autodl-tmp/data/ss/gt/387D_26_hpbulge_xray_matrix.db,/root/autodl-tmp/data/ss/rnafold/387D_26_hpbulge_xray_A.db,/root/autodl-tmp/data/ss/petfold/387D_26_hpbulge_xray.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/387D_26_hpbulge_xray_A/387D_26_hpbulge_xray_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/387D_26_hpbulge_xray_A/387D_26_hpbulge_xray_A_ss_prob.npz,387D_26_hpbulge_xray,387D_26_hpbulge_xray,false,valid
Legacy121_v1,5A17_32_hp_nmr_A,/root/autodl-tmp/data/sequences/5A17_32_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/5A17_32_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/5A17_32_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/5A17_32_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5A17_32_hp_nmr_A/5A17_32_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5A17_32_hp_nmr_A/5A17_32_hp_nmr_A_ss_prob.npz,5A17_32_hp_nmr,5A17_32_hp_nmr,false,valid
Legacy121_v1,5KH8_47_3wj_nmr_A,/root/autodl-tmp/data/sequences/5KH8_47_3wj_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/5KH8_47_3wj_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/5KH8_47_3wj_nmr_A.db,/root/autodl-tmp/data/ss/petfold/5KH8_47_3wj_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5KH8_47_3wj_nmr_A/5KH8_47_3wj_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5KH8_47_3wj_nmr_A/5KH8_47_3wj_nmr_A_ss_prob.npz,5KH8_47_3wj_nmr,5KH8_47_3wj_nmr,false,valid
Legacy121_v1,5KQE_35_hpbulge_nmr_A,/root/autodl-tmp/data/sequences/5KQE_35_hpbulge_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/5KQE_35_hpbulge_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/5KQE_35_hpbulge_nmr_A.db,/root/autodl-tmp/data/ss/petfold/5KQE_35_hpbulge_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5KQE_35_hpbulge_nmr_A/5KQE_35_hpbulge_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5KQE_35_hpbulge_nmr_A/5KQE_35_hpbulge_nmr_A_ss_prob.npz,5KQE_35_hpbulge_nmr,5KQE_35_hpbulge_nmr,false,valid
Legacy121_v1,5LSN_28_hp_nmr_A,/root/autodl-tmp/data/sequences/5LSN_28_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/5LSN_28_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/5LSN_28_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/5LSN_28_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5LSN_28_hp_nmr_A/5LSN_28_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5LSN_28_hp_nmr_A/5LSN_28_hp_nmr_A_ss_prob.npz,5LSN_28_hp_nmr,5LSN_28_hp_nmr,false,valid
Legacy121_v1,5UF3_23_hp_nmr_A,/root/autodl-tmp/data/sequences/5UF3_23_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/5UF3_23_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/5UF3_23_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/5UF3_23_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5UF3_23_hp_nmr_A/5UF3_23_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5UF3_23_hp_nmr_A/5UF3_23_hp_nmr_A_ss_prob.npz,5UF3_23_hp_nmr,5UF3_23_hp_nmr,false,valid
Legacy121_v1,5UZT_31_hp_nmr_A,/root/autodl-tmp/data/sequences/5UZT_31_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/5UZT_31_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/5UZT_31_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/5UZT_31_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5UZT_31_hp_nmr_A/5UZT_31_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5UZT_31_hp_nmr_A/5UZT_31_hp_nmr_A_ss_prob.npz,5UZT_31_hp_nmr,5UZT_31_hp_nmr,false,valid
Legacy121_v1,5V16_41_hpbulge_nmr_A,/root/autodl-tmp/data/sequences/5V16_41_hpbulge_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/5V16_41_hpbulge_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/5V16_41_hpbulge_nmr_A.db,/root/autodl-tmp/data/ss/petfold/5V16_41_hpbulge_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5V16_41_hpbulge_nmr_A/5V16_41_hpbulge_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5V16_41_hpbulge_nmr_A/5V16_41_hpbulge_nmr_A_ss_prob.npz,5V16_41_hpbulge_nmr,5V16_41_hpbulge_nmr,false,valid
Legacy121_v1,5WQ1_23_hp_nmr_A,/root/autodl-tmp/data/sequences/5WQ1_23_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/5WQ1_23_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/5WQ1_23_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/5WQ1_23_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5WQ1_23_hp_nmr_A/5WQ1_23_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/5WQ1_23_hp_nmr_A/5WQ1_23_hp_nmr_A_ss_prob.npz,5WQ1_23_hp_nmr,5WQ1_23_hp_nmr,false,valid
Legacy121_v1,6HYK_31_hpbulge_nmr_A,/root/autodl-tmp/data/sequences/6HYK_31_hpbulge_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/6HYK_31_hpbulge_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/6HYK_31_hpbulge_nmr_A.db,/root/autodl-tmp/data/ss/petfold/6HYK_31_hpbulge_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6HYK_31_hpbulge_nmr_A/6HYK_31_hpbulge_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6HYK_31_hpbulge_nmr_A/6HYK_31_hpbulge_nmr_A_ss_prob.npz,6HYK_31_hpbulge_nmr,6HYK_31_hpbulge_nmr,false,valid
Legacy121_v1,6NOA_56_hp_nmr_A,/root/autodl-tmp/data/sequences/6NOA_56_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/6NOA_56_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/6NOA_56_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/6NOA_56_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6NOA_56_hp_nmr_A/6NOA_56_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6NOA_56_hp_nmr_A/6NOA_56_hp_nmr_A_ss_prob.npz,6NOA_56_hp_nmr,6NOA_56_hp_nmr,false,valid
Legacy121_v1,6PK9_20_hp_nmr_A,/root/autodl-tmp/data/sequences/6PK9_20_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/6PK9_20_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/6PK9_20_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/6PK9_20_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6PK9_20_hp_nmr_A/6PK9_20_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6PK9_20_hp_nmr_A/6PK9_20_hp_nmr_A_ss_prob.npz,6PK9_20_hp_nmr,6PK9_20_hp_nmr,false,valid
Legacy121_v1,6U79_37_hp_nmr_A,/root/autodl-tmp/data/sequences/6U79_37_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/6U79_37_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/6U79_37_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/6U79_37_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6U79_37_hp_nmr_A/6U79_37_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6U79_37_hp_nmr_A/6U79_37_hp_nmr_A_ss_prob.npz,6U79_37_hp_nmr,6U79_37_hp_nmr,false,valid
Legacy121_v1,6UES_119_4wjpseudoknot_cryoEM_A,/root/autodl-tmp/data/sequences/6UES_119_4wjpseudoknot_cryoEM_A.fasta,/root/autodl-tmp/data/ss/gt/6UES_119_4wjpseudoknot_cryoEM_matrix.db,/root/autodl-tmp/data/ss/rnafold/6UES_119_4wjpseudoknot_cryoEM_A.db,/root/autodl-tmp/data/ss/petfold/6UES_119_4wjpseudoknot_cryoEM.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6UES_119_4wjpseudoknot_cryoEM_A/6UES_119_4wjpseudoknot_cryoEM_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6UES_119_4wjpseudoknot_cryoEM_A/6UES_119_4wjpseudoknot_cryoEM_A_ss_prob.npz,6UES_119_4wjpseudoknot_cryoEM,6UES_119_4wjpseudoknot_cryoEM,false,valid
Legacy121_v1,6VAR_61_hpbulge_nmr_A,/root/autodl-tmp/data/sequences/6VAR_61_hpbulge_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/6VAR_61_hpbulge_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/6VAR_61_hpbulge_nmr_A.db,/root/autodl-tmp/data/ss/petfold/6VAR_61_hpbulge_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6VAR_61_hpbulge_nmr_A/6VAR_61_hpbulge_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6VAR_61_hpbulge_nmr_A/6VAR_61_hpbulge_nmr_A_ss_prob.npz,6VAR_61_hpbulge_nmr,6VAR_61_hpbulge_nmr,false,valid
Legacy121_v1,6W3M_41_hp_nmr_A,/root/autodl-tmp/data/sequences/6W3M_41_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/6W3M_41_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/6W3M_41_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/6W3M_41_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6W3M_41_hp_nmr_A/6W3M_41_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/6W3M_41_hp_nmr_A/6W3M_41_hp_nmr_A_ss_prob.npz,6W3M_41_hp_nmr,6W3M_41_hp_nmr,false,valid
Legacy121_v1,7DD4_35_dumbbell_nmr_A,/root/autodl-tmp/data/sequences/7DD4_35_dumbbell_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/7DD4_35_dumbbell_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/7DD4_35_dumbbell_nmr_A.db,/root/autodl-tmp/data/ss/petfold/7DD4_35_dumbbell_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7DD4_35_dumbbell_nmr_A/7DD4_35_dumbbell_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7DD4_35_dumbbell_nmr_A/7DD4_35_dumbbell_nmr_A_ss_prob.npz,7DD4_35_dumbbell_nmr,7DD4_35_dumbbell_nmr,false,valid
Legacy121_v1,7K4L_36_hp_nmr_A,/root/autodl-tmp/data/sequences/7K4L_36_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/7K4L_36_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/7K4L_36_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/7K4L_36_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7K4L_36_hp_nmr_A/7K4L_36_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7K4L_36_hp_nmr_A/7K4L_36_hp_nmr_A_ss_prob.npz,7K4L_36_hp_nmr,7K4L_36_hp_nmr,false,valid
Legacy121_v1,7KUB_60_hp_nmr_A,/root/autodl-tmp/data/sequences/7KUB_60_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/7KUB_60_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/7KUB_60_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/7KUB_60_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7KUB_60_hp_nmr_A/7KUB_60_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7KUB_60_hp_nmr_A/7KUB_60_hp_nmr_A_ss_prob.npz,7KUB_60_hp_nmr,7KUB_60_hp_nmr,false,valid
Legacy121_v1,7LVA_103_3wj_nmr_A,/root/autodl-tmp/data/sequences/7LVA_103_3wj_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/7LVA_103_3wj_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/7LVA_103_3wj_nmr_A.db,/root/autodl-tmp/data/ss/petfold/7LVA_103_3wj_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7LVA_103_3wj_nmr_A/7LVA_103_3wj_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7LVA_103_3wj_nmr_A/7LVA_103_3wj_nmr_A_ss_prob.npz,7LVA_103_3wj_nmr,7LVA_103_3wj_nmr,false,valid
Legacy121_v1,7LYG_142_4wj_xray_A,/root/autodl-tmp/data/sequences/7LYG_142_4wj_xray_A.fasta,/root/autodl-tmp/data/ss/gt/7LYG_142_4wj_xray_matrix.db,/root/autodl-tmp/data/ss/rnafold/7LYG_142_4wj_xray_A.db,/root/autodl-tmp/data/ss/petfold/7LYG_142_4wj_xray.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7LYG_142_4wj_xray_A/7LYG_142_4wj_xray_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7LYG_142_4wj_xray_A/7LYG_142_4wj_xray_A_ss_prob.npz,7LYG_142_4wj_xray,7LYG_142_4wj_xray,false,valid
Legacy121_v1,7SHX_94_4wj_nmr_A,/root/autodl-tmp/data/sequences/7SHX_94_4wj_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/7SHX_94_4wj_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/7SHX_94_4wj_nmr_A.db,/root/autodl-tmp/data/ss/petfold/7SHX_94_4wj_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7SHX_94_4wj_nmr_A/7SHX_94_4wj_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7SHX_94_4wj_nmr_A/7SHX_94_4wj_nmr_A_ss_prob.npz,7SHX_94_4wj_nmr,7SHX_94_4wj_nmr,false,valid
Legacy121_v1,7UGA_43_hpbulge_nmr_A,/root/autodl-tmp/data/sequences/7UGA_43_hpbulge_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/7UGA_43_hpbulge_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/7UGA_43_hpbulge_nmr_A.db,/root/autodl-tmp/data/ss/petfold/7UGA_43_hpbulge_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7UGA_43_hpbulge_nmr_A/7UGA_43_hpbulge_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7UGA_43_hpbulge_nmr_A/7UGA_43_hpbulge_nmr_A_ss_prob.npz,7UGA_43_hpbulge_nmr,7UGA_43_hpbulge_nmr,false,valid
Legacy121_v1,7UMC_70_hpbulge_nmr_A,/root/autodl-tmp/data/sequences/7UMC_70_hpbulge_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/7UMC_70_hpbulge_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/7UMC_70_hpbulge_nmr_A.db,/root/autodl-tmp/data/ss/petfold/7UMC_70_hpbulge_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7UMC_70_hpbulge_nmr_A/7UMC_70_hpbulge_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7UMC_70_hpbulge_nmr_A/7UMC_70_hpbulge_nmr_A_ss_prob.npz,7UMC_70_hpbulge_nmr,7UMC_70_hpbulge_nmr,false,valid
Legacy121_v1,7UME_28_hp_nmr_A,/root/autodl-tmp/data/sequences/7UME_28_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/7UME_28_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/7UME_28_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/7UME_28_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7UME_28_hp_nmr_A/7UME_28_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7UME_28_hp_nmr_A/7UME_28_hp_nmr_A_ss_prob.npz,7UME_28_hp_nmr,7UME_28_hp_nmr,false,valid
Legacy121_v1,7V06_43_hpbulge_nmr_A,/root/autodl-tmp/data/sequences/7V06_43_hpbulge_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/7V06_43_hpbulge_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/7V06_43_hpbulge_nmr_A.db,/root/autodl-tmp/data/ss/petfold/7V06_43_hpbulge_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7V06_43_hpbulge_nmr_A/7V06_43_hpbulge_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/7V06_43_hpbulge_nmr_A/7V06_43_hpbulge_nmr_A_ss_prob.npz,7V06_43_hpbulge_nmr,7V06_43_hpbulge_nmr,false,valid
Legacy121_v1,8BWT_26_hp_nmr_A,/root/autodl-tmp/data/sequences/8BWT_26_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/8BWT_26_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/8BWT_26_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/8BWT_26_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/8BWT_26_hp_nmr_A/8BWT_26_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/8BWT_26_hp_nmr_A/8BWT_26_hp_nmr_A_ss_prob.npz,8BWT_26_hp_nmr,8BWT_26_hp_nmr,false,valid
Legacy121_v1,8CQ1_43_hp_nmr_A,/root/autodl-tmp/data/sequences/8CQ1_43_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/8CQ1_43_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/8CQ1_43_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/8CQ1_43_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/8CQ1_43_hp_nmr_A/8CQ1_43_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/8CQ1_43_hp_nmr_A/8CQ1_43_hp_nmr_A_ss_prob.npz,8CQ1_43_hp_nmr,8CQ1_43_hp_nmr,false,valid
Legacy121_v1,8FCS_71_hp_nmr_A,/root/autodl-tmp/data/sequences/8FCS_71_hp_nmr_A.fasta,/root/autodl-tmp/data/ss/gt/8FCS_71_hp_nmr_matrix.db,/root/autodl-tmp/data/ss/rnafold/8FCS_71_hp_nmr_A.db,/root/autodl-tmp/data/ss/petfold/8FCS_71_hp_nmr.db,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/8FCS_71_hp_nmr_A/8FCS_71_hp_nmr_A.dbn,/root/autodl-tmp/models/trRosettaRNA2/data/ss_native/8FCS_71_hp_nmr_A/8FCS_71_hp_nmr_A_ss_prob.npz,8FCS_71_hp_nmr,8FCS_71_hp_nmr,false,valid
